track_id,track_name,duration_ms,explicit,popularity,time_signature,album_id
674h7wFVrYOL5KVyaUKvLd,12:25,259533,0,31,4,158a6b9f-274b-465e-a1a5-d152d012b9ae
3AsmEjhzT2QOOiQRCJTWX3,生きるをする,236481,0,32,4,e99f8cfa-4bb1-4d27-9ba9-ed3a5c94ed05
0c1Uz5yx398yUjoAqprjHD,すてきな夜空,221800,0,32,4,4040e5f2-b962-44da-b95d-d97f1c05d996
4psU9tmxjc8IJk21xU8S23,Lay Lay Lom,218340,0,33,4,17f8f50f-2269-48a0-a65f-e1371c72eee9
7suo0zOCgfIaSKSvOv3pRO,働く男,230466,0,31,4,8fa49cc2-2b8e-4827-ac70-556a714ed537
7rj3An16vKqwEevpBqFjXr,Abbas,285480,0,33,3,20335cb1-e9b1-4862-95b4-63a4163a7e3f
1K9Ek8HkSOxrJvwKqTk9Fb,Keman Öğretmeni,198640,0,34,3,51b4cf62-dad3-47aa-bfca-7355c476bd9f
61qxP4Vs5DVX0Ic4GnBklu,Every Time the Sun Comes Up,262520,0,60,4,c555649a-8d59-4e01-be24-e8a568bb7e2e
2p6aaKWKgCvBhFG0jo2Lh2,Summer Venus,214200,0,31,4,e71a5e9d-7de4-4d45-adef-12bd0db7ed89
79kHpPidmYhq0flWOBldoX,手,183973,0,31,4,0a21bdb2-5f5f-40ca-a8ec-5a653c56a337
5y1ROJWijlDxJMS20tvx6w,「手紙」,270520,0,32,3,406c9dd5-fbe4-4033-aa3a-a15a533aeb4b
6pL1loQNMi8Wxd7LEkiAyp,Yağma Yağmur,254493,0,35,4,f016bb01-73d0-4cb6-8571-7e7f4cd1446c
6Fa1o4JZpz4N4m2QqLJgVy,Nefes,256040,0,32,5,8fdb9756-1f2d-42ca-8c42-b6cf1e7b3e49
4UcYBGMfhjLedTgyzLhggX,惜春,236493,0,31,4,566e7a06-3e69-4c39-a854-99059d4ee277
6PbFNwf35XZ2Cd0Dzk7cIn,蛍の光,191933,0,31,4,87dc26aa-140c-4fcc-8dd0-d43c39a8c544
3Ll3LxWXRgwjQAG2HwtqDK,TV Maniacs,169426,0,31,4,458556a6-ce01-47e1-80a8-33b2900b6d60
7fgEF1DqObJlBPN88Nnw9m,one two three,299160,0,32,4,4588feb7-6ab6-4de6-bd09-b9731378f548
3MU0aKnTQCDwSFYYLHJoKV,Bugünüm Sensiz Geçti,267862,0,34,3,208f2941-550c-4829-9271-6ad138d95f25
44h0Rx6XTMYanr9BhQVWzn,燃えるごみの日,309280,0,31,4,87dc26aa-140c-4fcc-8dd0-d43c39a8c544
5aTZEpXxInmV9bHMAjsG2w,Akşam Olunca Yarelerim Sızlar,88400,0,34,5,8f384f89-e5f9-46cc-bf9c-52b8377cb2b3
1Q9wxos3TLN0VAMgIrvCPn,Kan Revan Icindeyim,287680,0,33,4,442455b8-89ae-4453-8d73-c6671b9a3eae
0VaIWNqKPjXCfiv3wtKX6P,Şarkılar Yazdım,184440,0,34,4,eb54f68f-b653-4a9c-847e-07c3e22a6120
77SRHi4mF0WG9RDrGVey0h,Güzel Yok mu İnsafın,174500,0,33,4,01eb416b-bc4d-4051-a83e-93bf38ecd5df
6cVjvVnVZNBrMa7yPpvsGM,Seviyorum İşte Var mı Diyeceğin,276186,0,34,3,be260c14-3cb5-4ee6-8225-07faeb2dc815
6jJrVsBUuGnFiIK3bnaOPg,Sigaramın Dumanı,137647,0,34,4,51b3c237-237d-4355-9284-4187f0e91de0
5GNkskB1Gg0T6JX7yptUAa,Devil in Your Heart,186053,1,49,4,238dc7a4-9e51-47e2-8e09-742ca27dd059
57Hk29LVcJAaGSFYQSuOKM,Zenzenzense - Original Version,275066,0,45,4,8646a1ea-abf1-45d6-b062-b01b4cbf61b4
1MFLgJxf4vcLxXubNlJE54,楽園,225560,0,48,4,cee593e7-0bb5-4c7a-9590-d3996fd5b919
007t1Fel5tcxHOEfSYWuGM,Bu Aşk Olur Mu,198243,0,33,4,3267ee20-87ba-465c-9b28-f5502ab0d356
20Rw0XsLdjJHyp0bFNmKHu,紙飛行機,273333,0,32,4,428bac8b-839e-46c2-9b38-26e1941e7ce4
5tLVCpJxXbHKkZy2obssBz,夜空。,314826,0,31,4,007ecc5f-2e29-4318-a8bd-0dab95eca7df
50nCBtvYe88z1tloKIDc0e,佳代,367066,1,31,3,f9943235-8c90-4c50-9dd1-47702fd1b7be
0nRyCAvDXchnQpxgprBHKg,Chocolate,212487,0,32,4,894291f7-c14e-4d34-ade8-0d4f876e6d8c
1MjPkI6wzEzNJKcnXGYtcm,Stairway Generation,212373,0,52,4,dd0a6b2a-721a-4930-a014-617e2bffebc1
5idtrCx6pX79qbdqHXD87I,BEST FRIEND,275013,0,32,4,a92be6bf-00cc-4087-9f5c-209ac901a0bf
0Rq66lC98vWUw3ZTwpoiRA,銀河鉄道の夜,422960,0,31,4,e7ec88f1-70db-466f-bba7-07ac950afafb
26IowPnEUOTgxPAPqakgw1,ダンサーインザルーム,200800,0,33,4,42c2ca2b-68c3-456f-be1a-931f088b4f7b
6IghCx6jRj5VHEmXKQH2pR,Re:make,204493,0,54,4,312492dc-1df5-48d8-a334-29bccc27c32b
1VrIr1toXX6bOSdotodB71,Without You - Remastered 2010,283493,0,53,4,3898173a-e2f4-4758-92c6-b0110bd4b413
3fao1RoZVQPtkHY8upjezr,drop pop candy (feat. ギガ),224962,0,58,4,8d1b24a3-8780-4fe1-8ad6-ee6154110ada
32J2hO5MU8pmA1l9UbIV0u,アンジェリーナ - Remastered 2022,236653,0,32,4,44f40afb-281c-4f71-9f17-feb21fc204ed
3Mal624OZMxzJwxEyBBbSY,名もなき詩,328760,0,32,4,a72993bb-34bf-46d2-a30a-9c1eb9a06400
4j4Zt1hjZocWXCyrf4kKUW,棕櫚の影に - Live at 日本武道館'03 - Remastered 2022,368386,0,32,4,0a15684f-3ceb-4676-8ded-20aabfcaf6a6
1puWjVZrdvVGsR6RFz14Ca,Broken Heart of Gold,253487,0,49,4,920521c1-5dbd-456e-998a-baf42cd22ef0
4NVi6QrlycDIE0Kx0U8Vp4,言え,269480,1,31,4,6df2c365-ed58-4c17-a6d7-c762d512acc3
76QKh6F7P7v1gnVHa92s7v,生きてく強さ,229333,0,32,4,9ca6c4e9-285a-4112-9dd9-823825d0a2ee
2jRlxh3vkrLyhRnhIhG7iM,Ankara Sokakları,230480,0,33,4,12f40d93-87d2-49c8-a087-a8910e2048e6
4oQfhu4mtIZxqSs0zH1oRS,戦争を知らない大人たち,261000,0,31,4,b85dcd19-b2ca-42ba-9a97-3646c69d4ba0
3rWYwCirbUO0X3EkKEbGUD,この海に - Remastered 2022,234786,0,32,4,56fb2992-25e6-4702-a81b-a253c321e104
3QPitqDX1ML5Y62m8nEWmW,Biz Ayrılamayız,258773,0,33,4,49a339c4-ed52-4bc1-bfe0-16589c17f8ce
5Ox07K9zjBvJpbhwXht3jG,鬼POP激キャッチー最強ハイパーウルトラミュージック,201413,0,32,4,ab57cf62-fad1-49af-ab00-104ef5f9b236
0dHugahF9Rp3L6rAlQXPKW,手と手,204550,0,31,4,97ed1e90-d6be-448a-9e8e-87b44ce4eaa6
5woo78MDK4QJ1iMBqbOuuc,End of the day,349960,0,32,4,5ce1e081-d7ba-4813-b947-915957f3f463
6viZwcFruRw07jfzTI42SI,季節が君だけを変える,280160,0,31,4,7f87c885-c5de-4977-adf8-570187c36e11
5CPxwWPwUMZXH0jFIzFovQ,メンヘラちゃん,200000,0,31,4,a804c47f-8c6f-4a05-94a7-52d24f58fd01
0Kirwy3q8wJ7vMC5tujb88,ファントムヴァイブレーション,249786,0,31,4,5ed5d814-68f4-4ca6-aa87-8edb6ecd8058
3Mk4nxxKHem8rWxdWLC0R6,トラベリン・バス - Live at 横浜スタジアム'95 - Remastered 2022,249906,0,32,4,09b204d3-d9f3-4849-9223-baac09effade
7fzq9hX6H51pgXPIZPMrpk,手紙,270093,0,32,4,b34585b8-f241-4a59-88b8-a592fade957b
0xQCU6klc5Igt1jdZfVYG0,Qualquer Lugar,211866,0,32,4,d6ec582a-ed50-4107-b734-4570e8d3392c
1QpM8tHlyYgnNgI0rv9wAt,あ、やるときゃやらなきゃだめなのよ。,239920,0,32,4,44d6e007-0ce6-4d9e-9d35-e596513ca56b
6zbFF15v2Fwu3KDZOIhtmn,水平線,285396,0,32,4,bb60143b-e296-4c35-bbd8-b0f5eff7e40a
70gcirYr6imzBLhfyBQiSE,Kelly's Bar,212973,0,34,4,8d285170-5243-4849-9868-aae63ed955de
4h8ChGyDlrqfI64Gov5IqU,El Supermercado,213186,0,33,3,9b4ad667-2f6c-40b5-8508-5dd930788c0e
6VYAOMUFqxbTCeEXqqlz4I,Okana Road,368840,0,32,4,450a8d50-f49e-48b2-9ed9-6f34d58b7496
4CaugnobWI6UpdixogHUrl,Don't Run Wild,211626,0,32,4,80ddfcd3-da0a-4174-8d71-6bd585a491b3
2v36RxNU4C3LvwTnd2QNwG,Kim Ayırdı Sevenleri,194426,0,33,4,be67f5d2-d441-4169-b4dd-27c64165ea7a
1YrU8ExqF04ygegVoOOoFU,中庭の少女たち,310893,0,55,4,301fac19-9218-4914-9ca0-d91b9b528912
1o9Tn1pO1bVIJBEAcmG0If,スパイラル,181786,0,53,4,c9bcfd96-e7e8-4aea-ba6a-05c017d905bc
1vuCmXKs7yn2WkZ9fmGHIo,Midnight Blue Train (single / 2005),382986,0,32,4,a2daddec-0407-4ed6-bc7f-07bfd9c4e37e
1u9nZLT2BFdTgtWxmQq0Mg,Aspirations,320947,0,51,4,d47e2e2b-566d-4d89-b421-fd1913cf260c
1wzXn6KAVDEHY0TemkqWBX,ルーキーズ,235066,0,32,4,5dc4ba84-e90d-440e-8c28-d9d8bd63c867
3rFrusePhu0Uzf9XhTRtAV,この新しい朝に,345433,0,32,4,36cbab31-3a30-4efd-baf9-ee244a6a502b
11BHVqs0FXPo6fN0ttrrBR,俺の太陽,252333,0,32,4,2070e4f1-3e13-41e7-a2a0-52465543376c
7aXW2PC8oCb8OxvI4V2jja,スペシャル,215866,0,31,4,b5d08793-8c33-4c76-95de-03c85c839a4e
3B94r0dwWtdZFxVU6URfOt,渚の泡沫,234692,0,31,4,c12c88f0-7925-4cf4-ab71-0d7e544bde37
6Tl0EsRAsFr0dagoVBFAIL,みちくさ,237400,0,32,4,df5f63a8-3212-410b-901d-408053c715c2
1BqyMVg4niszLfhYHlmzEm,ロマンスブルー(2006),286200,0,32,4,8d2ac499-783d-4ca4-8990-6ed6783be883
2RGD9prgLDXkvp7ibgO4ar,お人好しカメレオン,310200,0,32,4,e2e0157f-0a2d-4320-85af-0deccdcbba5e
1maoYTEYZgVSHw1zAEZQ9i,シューゲイザースピーカー,240520,0,32,4,163dc20f-b2b9-4d4c-982a-fcb6c941aefe
4WMIpIlBVJIIUxZywSyqBi,like coffeeのおまじない,232586,0,32,4,e2e0157f-0a2d-4320-85af-0deccdcbba5e
64NHAxoXRHW7WprPLFM5S2,Dry Martini - Remastered 2022,245720,0,32,3,44f40afb-281c-4f71-9f17-feb21fc204ed
3x404xx7PiULTcngJvrZ4t,鳴いてる怪獣,269440,0,31,4,cacea0bc-c61a-4f27-a499-e94e33d581c8
2e62x0Mhv46Zx1ph0W4B3d,Hold Me Down,223813,0,59,4,337d0a17-f8ab-446f-a9a2-5e112d7a388d
0Gk4bu5hkPxgm0q6iqCXC6,ナイトタイマー,143786,0,32,4,8fdf209b-8f59-420a-946f-f9d6222b5e7d
2SnTIbylSU3yUo3lpG8UKs,エロい関係,262397,0,32,4,4897f095-e5c3-479c-9593-9d8315b86206
5PcI0yi7MiVg9qT60Ii1lN,東京,617866,1,31,4,729ce0f9-674c-4e9c-83bf-1afa0fe764ac
7z1XTc1Qd7wjfY5qK3pGNM,ライブハウスで会おうぜ,237680,0,32,4,3b3ad9e4-d2b7-4007-8ff2-49781b4d3bea
0zQ8Gf4fdvsQtZ0mWPxOhB,ナイーヴ,295506,0,32,4,7cf44b57-656e-49c0-9b81-69048de69811
2vXZbRbVg3ldnMQIbtqF7L,ビューティフル,229906,0,31,4,381eb2f4-30a7-4489-bd6b-abf92b2bb1e7
0aktpJHZ4Qd3GWUKKvJq8C,古いラヴ・レター (セルフカバー) - Remastered 2022,216280,0,32,4,2dd08e61-d3f5-4bcd-9610-2f447070874d
6Xnx7ApHVMbNN6j7npAXRJ,卒業,322173,0,31,4,39c3fe23-8926-4f96-bd96-494569c654e0
4XPbmXwd2UGRgSqsUjCSup,CLOUDY HEART,269053,0,31,4,eec6ef4e-8107-4267-9ec0-cf6ebf7bcfe3
3rGQJ6LRfaJj5eJhjjClOl,When They Turn the Lights On,207395,0,54,3,435c2e46-3aae-418f-9ba5-a9f16b694647
50CggSymeHKf2oNETGw9Qh,Não Devo Nada,249341,0,33,4,255aa60a-b8cc-4c49-beaf-ef5a327bcf94
0u7USVAbOBTRfC9io56mjX,君に会うまでは(2006),260426,0,32,3,8d2ac499-783d-4ca4-8990-6ed6783be883
5NootbNcFG4J7v38c2dUFj,彼女の“Modern…” (Anthology Remix),271120,0,32,4,61b43c44-2101-480c-b28d-c09503f59fd6
6WxWjL1WFDmFjjFcsMipiy,お引っ越し,242040,0,31,4,87dc26aa-140c-4fcc-8dd0-d43c39a8c544
1Ugz0VZmL522ZI4UrODbB5,Olha,215066,0,34,4,a35600ca-a33b-46fd-8ba1-8cb9c74d0972
2QD87WzfqnNWwiKNCEgJSq,Yollar,170026,0,33,4,eb54f68f-b653-4a9c-847e-07c3e22a6120
6HniH9hqshcK6b9lXqhxbx,Love Is Strong,217426,0,32,4,2cf51d5f-57ea-4f1e-bdf1-fe4691ac7e13
4UYfhV2tepj0Sl1R7MGh6k,Sonbahardan Çizgiler,210800,0,33,4,65252956-c1f7-43b7-8c49-a97a1c691a40
3MeEdFBBn5GU15QWeXNACX,SCREAM - EXILE ENTERTAINMENT,325026,0,32,4,e4b554e2-69c5-4512-a138-fb646d1965a2
2veZVdxFxGFkP4Mq214cvB,4Wheels 9Lives,144759,0,31,4,7637ae8f-45f2-4f2a-88bb-f0e1a3c2eab0
3l4K8pMXn8ieca06dtW7jy,Mais um Na Multidão,226533,0,34,4,3772771f-c910-493b-af66-130bb76cc37d
00QgsZma0GDCL0BPj8chP6,Nova Aurora,234294,0,33,4,f58b380f-6562-48df-8254-96063d57c6da
7mbKRstaaEzxFEYfS58jdl,Şarkılar Seni Söyler,332066,0,34,4,2e64c831-4cbe-4b6f-9b83-975bbcd93486
1ko2lVN0vKGUl9zrU0qSlT,Just the Two of Us (feat. Bill Withers),438493,0,77,4,adb22389-4b4a-4d69-8155-0785a7c4cea5
1ChcgTQZdf9ngSgZ9dmILP,Nenje Nenje,344234,0,56,4,06ddf464-f636-47b2-9d4b-e1683e1fcfe3
5zjXQbSVqwdvLpecvDJdrj,Christmas Don't Be Late,160293,0,0,4,8476e7f2-0e7d-4c7a-8ee6-493238021d9d
3YEAFK6avdUQECTTURkQoh,Peace - First Sessions Demo,233173,0,0,3,85e244e8-44c1-48e5-9a4c-bd249deae0cf
1qCQTy0fTXerET4x8VHyr9,What A Wonderful World,137520,0,73,3,68340a86-fe07-49be-87e0-10ff6d6e6491
4Jfcedn6swtzrhq6wH09rQ,Cool Yule,176699,0,0,4,f6244e4a-e1f7-4a83-a85d-9e0b3a013aa9
6UBmhLGmEIVP2atfnxOkq1,Cool Yule,176699,0,0,4,f7a2b2ce-3a17-4e20-8bee-e54a6c79125b
19ddQ1kMo1k7Cs97PpXdkE,Cool Yule,176699,0,0,4,156314ce-56e9-4316-9883-f14fb270a715
2liYVax3XLeHf0pOmYe08R,Cool Yule,176699,0,0,4,1f5cb601-80b1-4a99-bc96-d2ce5a13d7d8
2LLGg6ai9VJ5VustLsfVZE,Christmas Night In Harlem - Single Version,158373,0,0,4,7a01837c-00f7-4f67-8521-57c46cce7302
0NXH0Te1ZDnKGDPqwomITQ,Winter Wonderland - Single Version,181446,0,0,4,8a1202b9-960a-40ee-b2b5-1ea8ab3266ff
4zNthpVS7M6XYxG6FLqskQ,Christmas Night In Harlem - Single Version,158373,0,0,4,aad2a68f-af6d-474a-b1de-29c829b24af7
4oVZmkPSvg50HeI13Uv1i3,Winter Wonderland - Single Version,181446,0,0,4,cbdd80db-b7db-4a11-9a86-ac9981ca9c37
1K85hQzQjbhITcbBPVUBHF,The Skeleton In The Closet - Single Version,191200,0,0,4,7996bf30-3df5-4d8b-9c29-46bc09a08a7d
5Kk4Hrn5kWVCk7n9H3b1rY,Christmas Night In Harlem - Single Version,158373,0,0,4,cbdd80db-b7db-4a11-9a86-ac9981ca9c37
4UapIunqXK3g1HUygS3Zz0,A Kiss To Build A Dream On - Single Version,182306,0,0,4,e9bf8be7-bd40-47ef-b0eb-5d18b148014c
5cAUbhZcGKn666AZ9oO3RO,Moon River,176453,0,2,4,301b2edf-f4d9-46a6-806b-90a36fc2af33
62m6NoHfZeQmH7fxLGHCfS,What A Wonderful World,137986,0,0,3,f6244e4a-e1f7-4a83-a85d-9e0b3a013aa9
13SCCInc8juRiBgAH2309G,"'Zat You, Santa Claus? - Single Version",169092,0,1,4,cbdd80db-b7db-4a11-9a86-ac9981ca9c37
0ZgMdDBmDGhANkdqV9qXIv,Cool Yule,175080,0,0,4,bb2cb5df-1ff6-44ec-9adf-10b93fdb1b5c
6svjkIJHmWNggsUTF3fahJ,Cool Yule,176699,0,0,4,8a74f855-c56a-48cf-a156-9de38d3ae6b5
59SLZl169mzEUbzzjEYsHM,Cool Yule,176699,0,0,4,3acc5b72-9ff0-439d-b603-cc3a5a887bda
2VS6lVoUkBvBM010F0Q7rU,What A Wonderful World,137986,0,0,3,9f52a4b5-20fd-460d-b9eb-42301aeca306
3EF2zvCbDh0njKaUDzcZHq,What A Wonderful World,137986,0,0,3,ee22055a-a510-4049-aa37-91b4a3b81216
5wZLZAAeHmKOJUT5ESTEFG,Winter Wonderland - Single Version,181446,0,0,4,ae05c1fa-7344-47fa-9e06-fe26de2511b1
34SGmn1mPnpAj1sRKYQGUH,"'Zat You, Santa Claus? - Single Version",169092,0,0,4,2354058d-bb6e-496d-a34b-09a45ff9ce64
7boMvoKAVwhb2SQOey89EI,"'Zat You, Santa Claus? - Single Version",169092,0,0,4,dbff3ee8-a36d-409e-ab4c-e5c2c680ff63
3I5umalOFMMtgC2LfC56Uk,"'Zat You, Santa Claus? - Single Version",169092,0,0,4,5443f302-4d34-4b93-8bce-31f4680c98ce
7ElJ25XMKSHWkjpEwiFsV5,"'Zat You, Santa Claus? - Single Version",169092,0,0,4,bf1ee361-dc78-428d-a06a-0169ab9f91ac
3OUZApNQz6hKXFh2F3nb3X,"'Zat You, Santa Claus? - Single Version",169092,0,0,4,5d9bea65-8f61-490e-a460-c0e7d9b942ab
5IztFgMSB1QcVh5UXEbZgF,Cheek To Cheek,353647,0,0,4,cbdd80db-b7db-4a11-9a86-ac9981ca9c37
2x9gxKi3h7o7gLbzC37rPk,Deck The Halls,69000,0,1,4,a997f0e9-cf03-40d2-8182-dccdd78424b1
6egkvLCcA2onpiYgat3cB6,L-O-V-E,155306,0,0,4,ee22055a-a510-4049-aa37-91b4a3b81216
2oDCxy29DtirotGBmk36jJ,L-O-V-E,155306,0,0,4,c2b73966-5f7b-4c33-855f-043247ada9d9
2IWyXbac49Rwk8fYyv4ee7,L-O-V-E,155306,0,0,4,74ad0b88-3717-441f-ab1d-36562b4f8a68
0oTICiR6tPDmIPCmHS4qby,The Christmas Song (Merry Christmas To You),192160,0,1,5,cbdd80db-b7db-4a11-9a86-ac9981ca9c37
2dZyyYHUQRX1l4leKllCzM,The Christmas Song (Merry Christmas To You),192160,0,0,5,156314ce-56e9-4316-9883-f14fb270a715
5MmLsa3aGagN0nDZgq1Jwx,Deck The Halls,69000,0,0,4,f7a2b2ce-3a17-4e20-8bee-e54a6c79125b
3wVPBznr1LFn4VCQUkoT5v,The Christmas Song (Merry Christmas To You),192373,0,0,3,f7a2b2ce-3a17-4e20-8bee-e54a6c79125b
0LhVLUtEjDyku1hAM8EkO7,Deck The Halls,69000,0,0,4,aad2a68f-af6d-474a-b1de-29c829b24af7
0qICpHgSMTwYcUCwILfBtN,Deck The Halls,69000,0,0,4,cbdd80db-b7db-4a11-9a86-ac9981ca9c37
0B8saEM7u2C9UgiZJMQqTT,The Christmas Song (Chestnuts Roasting On An Open Fire),210026,0,0,4,7a01837c-00f7-4f67-8521-57c46cce7302
1HSTkEhM3cbOsLBhU8USxm,The Christmas Song (Merry Christmas To You),192160,0,0,5,41d1326b-a4c5-43dd-9e24-05e05299a560
2HdRkgpgmkOAaTWt4SQsrd,The Christmas Song (Merry Christmas To You),192373,0,0,3,74ad0b88-3717-441f-ab1d-36562b4f8a68
64QPwvSvfPjrfVDieDwXFs,The Christmas Song (Merry Christmas To You),192160,0,0,5,2354058d-bb6e-496d-a34b-09a45ff9ce64
70rtpDRKKrpw7sx5U8OQAc,The Christmas Song (Merry Christmas To You),192373,0,0,3,530af587-ead0-4042-98b4-9a0cead65d27
6gp7XZuA7WhN3bU3SKNARJ,O Tannenbaum - Remastered 1999,180200,0,0,4,ca9a1833-0bec-48d0-a469-e7a435d38bf8
5xGSLYFTmGKmFXN1pYm9q6,O Tannenbaum - Remastered 1999,180200,0,0,4,09eb0dc6-705a-4339-9f6e-597b556d61c6
4wpuSPubVKDExCYBnfOQgE,O Tannenbaum - Remastered 1999,180200,0,0,4,ae05c1fa-7344-47fa-9e06-fe26de2511b1
0bXeqAJeMZ8U0WTYj0ieNI,The Christmas Song (Chestnuts Roasting On An Open Fire),210026,0,0,4,ca9a1833-0bec-48d0-a469-e7a435d38bf8
1qUghaxgyxDMYE64pNXM9N,Deck The Halls,69000,0,0,4,7a01837c-00f7-4f67-8521-57c46cce7302
2O6FVc9E830AHrj0LwSE0R,O Tannenbaum - Remastered 1999,180200,0,0,4,7a01837c-00f7-4f67-8521-57c46cce7302
1xhcTzaagUhTciiOwbCoYR,O Tannenbaum - Remastered 1999,180200,0,0,4,1c3ecdee-fa7b-4391-b5cc-9edc5286c26f
5ZIE2SUAd4Zbc9h7U9vAQA,The Christmas Song (Chestnuts Roasting On An Open Fire),210026,0,0,4,8476e7f2-0e7d-4c7a-8ee6-493238021d9d
3YHm3iXVAFFs7EjLPBXEjm,The Christmas Song (Merry Christmas To You),192160,0,0,5,ca9a1833-0bec-48d0-a469-e7a435d38bf8
1IoX6rEQdnexv40lN7ovm2,The Christmas Song (Merry Christmas To You),192160,0,0,5,09eb0dc6-705a-4339-9f6e-597b556d61c6
3U4FsGcEbM7eOk8kvIIwVY,The Christmas Song (Merry Christmas To You),192160,0,0,5,6483a6a3-cf59-4dab-aa56-368183bc07b3
3vyeSoDVYRfAzk3GFXEn9U,The Christmas Song (Chestnuts Roasting On An Open Fire),210026,0,0,4,cbdd80db-b7db-4a11-9a86-ac9981ca9c37
1fBUmT2qNGdTgaS4XXwGnA,O Little Town of Bethlehem,137253,0,0,3,bf76caed-ec73-4588-855e-c6222766c907
761gSqtu2luRrFCRnH1hpz,The Christmas Song (Chestnuts Roasting On An Open Fire),210026,0,0,4,f7a2b2ce-3a17-4e20-8bee-e54a6c79125b
2kOkcog3bAnKvKSm8hecre,The Christmas Song (Chestnuts Roasting On An Open Fire),210026,0,0,4,ed0d77b1-32cb-4568-a293-d5d636bbf5d7
3u9eGxlgdrFYUoAK13CAIo,The Christmas Song (Chestnuts Roasting On An Open Fire),210026,0,0,4,09eb0dc6-705a-4339-9f6e-597b556d61c6
0qHnnTrylCi1qnzdd4gM1S,Joy To The World - Remastered 1999,84986,0,0,4,5d9bea65-8f61-490e-a460-c0e7d9b942ab
1e5loYY1vm7adQxsQKuQxR,Joy To The World - Remastered 1999,84986,0,0,4,1f5cb601-80b1-4a99-bc96-d2ce5a13d7d8
2MhUCX1KE1JgUg3MzGpdnl,Deck The Halls - Remastered 1999,68760,0,0,4,aed07fe7-ff8d-4b01-a569-f89b8c1492f2
3VCH6iPJpSSSae7u6KjFWh,Joy To The World - Remastered 1999,84986,0,0,4,f7a2b2ce-3a17-4e20-8bee-e54a6c79125b
23StRDyp9WaXtdaXpZMq6R,Joy To The World - Remastered 1999,84986,0,0,4,7a01837c-00f7-4f67-8521-57c46cce7302
5dn0stLSTZyVumstU7RAKe,O Little Town Of Bethlehem - Remastered 1999,139466,0,0,3,ce58a045-b353-477e-8ced-db914205d4e9
0WTigS05Km2D4NCg3p6AwN,Joy To The World - Remastered 1999,84986,0,0,4,41d1326b-a4c5-43dd-9e24-05e05299a560
6zzLSQGQtCjbnWV79Dppdy,The Christmas Song (Merry Christmas To You) - Remastered,188266,0,0,4,85e244e8-44c1-48e5-9a4c-bd249deae0cf
21lXoHSCCNNXsVIbwxmo9p,O Tannenbaum - Remastered 1999,180200,0,0,4,a4d77eb0-a4a8-46c0-bbda-a6ccd043795b
7MahH3HXlKYhG4VPBj6HUs,Joy To The World - Remastered 1999,84986,0,0,4,ce58a045-b353-477e-8ced-db914205d4e9
3ilOSrhV1AzqJDgUnTfAxq,O Tannenbaum - Remastered 1999,180200,0,0,4,cbdd80db-b7db-4a11-9a86-ac9981ca9c37
5dTMObaFfVTsyeErV5fF2v,Deck The Halls,69000,0,0,4,235509cb-07a4-4f0e-8bb6-8385c700db62
62An7DEeVygpRn94ltLOHC,O Tannenbaum - Remastered 1999,180200,0,0,4,aad2a68f-af6d-474a-b1de-29c829b24af7
6QUrYDqnSpdEuTIsdv0BiR,Joy To The World - Remastered 1999,84986,0,0,4,ed0d77b1-32cb-4568-a293-d5d636bbf5d7
264PIvfCX9wSiYs7wOk3aY,Joy To The World - Remastered 1999,84986,0,0,4,c0dc342a-9d2f-4bee-9b5c-0fe2552d24dd
5FluYyNVSa5MzXqH4zboGr,The Happiest Christmas Tree - Remastered 2009,105346,0,0,4,cbdd80db-b7db-4a11-9a86-ac9981ca9c37
1m0AvdSjINx9FvsgvvI6ww,Almost Like Being In Love - Remastered,113293,0,0,3,ee22055a-a510-4049-aa37-91b4a3b81216
6WcZ0Osxiz3ep4Zsdrrv0j,Deck The Halls,69000,0,0,4,8a1202b9-960a-40ee-b2b5-1ea8ab3266ff
4Chn8Dhk82kTF9kyb0yYCV,O Tannenbaum - Remastered 1999,180200,0,0,4,2354058d-bb6e-496d-a34b-09a45ff9ce64
4sO1sveKBmwyAfF74QpoLL,The Christmas Song (Merry Christmas To You),192160,0,0,5,e52591f4-46fd-4654-831f-f69c5086f3e7
0h0Hi5EYLf84Zf4LkytU4a,The Christmas Song (Merry Christmas To You),192160,0,0,5,1e3c6d30-f3a7-4718-9685-dca04a51ebd0
0EVdA5dNCFLvYtZyHSJkZy,Deck The Halls,69000,0,0,4,7bfcd7a7-d742-4bfa-b2e7-23b802c1b658
5hQpdJsEba0sNGH3fEoYFD,Deck The Halls - Remastered 1999,68760,0,0,4,f6244e4a-e1f7-4a83-a85d-9e0b3a013aa9
0R1WmDPOh2NG0Una7ouiFt,The Christmas Song (Merry Christmas To You),192160,0,0,5,bc7ef3c0-5359-472a-bea6-54cb00b42dcc
4BTUoLFbZy69ulVTZoOn5r,The Christmas Song (Chestnuts Roasting On An Open Fire),210026,0,0,4,5c253de2-b86b-458a-a894-72edbd6c907e
6n2e59aQDqxrIaF2qqvhlY,Nature Boy,174800,0,0,3,ee22055a-a510-4049-aa37-91b4a3b81216
3XXlEXSJAA8dX7cWHakn7s,L-O-V-E - Remastered 2004,154813,0,0,4,9c3ece96-81a2-4d77-8cc9-567e1f22c2bc
3TGaP6fkv9z36ryHY7wetU,Deck The Halls - Remastered 1999,68760,0,0,4,156314ce-56e9-4316-9883-f14fb270a715
