album_id,album_name
6b68416b-5259-4e8e-ad06-a6af77ee048d,Miss U
fc537694-f18c-46ed-93ce-5ceff8f6dcdb,Drifting away
1c2308c2-19e0-4844-b78c-95be39c7dc26,Play Me (feat. Everyone You Know)
8b462906-6de6-4025-b162-df0445726759,MAMI (LUCATI Remix)
c5d8e20f-9564-4e84-9e6a-8d3ffbb9db9a,I Am Ok
3ff13b00-fa0f-4885-ae42-c635ad8e091b,Electric For Life - Ibiza
6e4bdb0d-71cf-4b15-b17f-97a5999f7221,Dimension III
bb1e83f2-795b-4ea2-a93b-d77285aaa056,Fé
cc8100b0-5037-456d-b9ea-029dca971c60,Marylebone Dance ADE 2022
9efc171f-49f5-4d70-90ed-8d8200ae8826,Friendships (Lost My Love) [Gabry Ponte Remix]
9753518c-0ff3-4be4-bf1d-b8d8001b2b24,Bloodstone & Diamonds
40a99030-1012-42f2-8468-3910620208b5,I Smile (Live at Dissenso Studio)
67331001-c03a-4dcb-8ea3-6d5209399d33,Wiseblood
73e36fe4-280e-461e-a502-d0126230404a,"Para Sempre, Vol. 3"
43232037-e80f-4ab0-8751-6e017e11d9dc,I Want You
9d02f8b8-edba-4450-82c0-73d9984532f4,Skywalk
78baaf25-5976-4e88-a9b1-99d60caac85a,Sidewindah (feat. Flirta D)
cf09a826-09e4-4003-bd55-f0a1f4035c35,I Can't Be (Ilkan Gunuc Remix)
87e0bf2f-e11a-4048-9b3a-853fa6a48c80,Locco
c06119ed-2333-48db-89dc-9999879ddd34,Bubbles (Remastered)
19cf8ec4-bf00-4d11-af8e-57d8b3ecfc1e,Vibrate
23ae8236-c80a-46ee-b602-df3a71cc54be,Good 4 U
beb3af7d-b64d-4aad-a038-92751a628e45,Inhale Exhale
b0eefea5-b778-4a1a-aba0-6a9fb45e4dc1,Don't Go
b0d70bac-aa36-4f0c-897b-cb199a642447,Tape 19.11 / Ayonha
79f73608-d351-4b47-839f-a8fc0d529bee,Wasting
95390ed3-c5b9-46a3-acb4-fe95b883b926,Smokey Joe's La La
da8fc57f-6b36-4366-99df-2924f1d34a71,Our Voice
3e7febc9-6b0f-4f45-8b32-a7a6393f5717,Must Be Love (feat. Celina Sharma)
f36630d0-ef81-42d1-bb8a-dfc2921ee310,A Decade Of Destruction
09dcddc0-ea69-4737-8f19-07e9e57a7f5b,Friends of FooR
d6f08845-b3ca-4c8b-845e-73b70492069a,Lamb of God (Deluxe Version)
ac26c120-7f51-4c23-99bf-2621015d0ee2,1919 Eternal
5d1f66f1-8071-49de-a53c-a6ee23da05a1,When All the Rivers Are Silent
f3eceb6c-4920-4163-92d7-b6d74ade0240,Autor da Verdade
64bfb93c-7c3d-4ebf-9b24-f5a5e8a3ea07,The Best Of Spineshank
f1668365-e408-4bc6-bc6d-2946cfb43891,Samuel Mizrahy (Ao Vivo)
b9aae627-caec-4dc2-a619-92fe3868a6e6,Mushroomhead
c8de4b77-8411-49be-b89d-91f46a241740,More Life
9526506e-7d34-4c82-ae5c-3152c2e9da70,Better Without You (feat. Glowie)
50a54a85-3368-4752-9032-5179d9d0af57,Love Boy
7b2041c2-5957-4eae-a0d0-af39606ef4b1,Move Out Of My Way (Radio Edit)
2dbac260-5b79-4b6b-a35a-5ec1459315ba,XTC
558d20b7-18b9-48be-9016-3753dbec25b6,Mhm Mhm
25c10e56-ec99-412f-aa06-1da4fd8dade2,Be Randy
d04eade1-3ceb-4d47-ae29-f7e642f9f89a,Easy Come Easy Go (Tolga Mahmut Remix)
7b1623ce-eb75-40a4-938f-68ccef821731,Power
85baba17-6b17-4f75-8734-1c04677008bb,Forgive Me
fabbc4a5-9362-4d41-82cd-877c9f18fd30,Garden
7a99a188-b6e1-4399-bd54-a34e87c6823f,Beloved
ffae3aa8-b04a-44ad-bbca-de4a2c6fbd6d,Love Of Yesterday
14458475-e684-4ec6-85d8-51b7315aafcf,Digimortal
b2657b8d-8144-4757-be04-3245309a7d67,Mudvayne
ac680a36-4153-4589-a42a-2617be9701c0,Dead Heart In a Dead World
884233e8-f789-4257-920c-2cb8bdc255b4,Primitive (Special Edition)
9bd09db5-b015-487c-b144-4160a2c61a96,Spend Some Time
6385a490-63f3-4812-a836-2e359f42b63c,Gotta Work It
4c859096-3e29-48b8-95fe-ae8efd5cb250,Sonic Brew (20th Anniversary Blend 5.99 - 5.19)
f823c2f8-17d5-45ce-8059-bbde0dcf28e8,UNDEN!ABLE
028b6398-e44d-4ff5-9225-dd6d73f76d01,Butt Of Course
7f8ef33b-8600-45ee-b130-d34e97ece157,Carro Kemuel
3fb801a0-dbce-4a1c-9c23-2e6f2a1e4413,Simples & Complexo
c29b3688-ba45-4ce2-8b10-c04e58dc8922,Se Liga no Groove (Ao Vivo)
6550f72d-14e4-4524-a20c-ab854bc61d3d,Make Your Move (Endor Remix)
a341e06d-fcb3-41b7-b8b0-47e41fdf3695,A Igreja Sou Eu (Ao Vivo)
034479a5-a883-430c-8088-7b436202f562,XX
d49295d2-4bc5-4ed0-9545-3a51391a429a,Goliath
d203e0e7-5cc6-40a4-a68a-59a2bf29063d,AO SOM DOS TAMBORES
d8114954-ece7-4df2-a94e-7b6a01197e86,Obrigado Por Me Amar (Ao Vivo)
323a820f-3b6e-47b4-bf5d-fc3dde0c8675,Speakerphone
40bf5640-6848-4689-9b01-0b296282a735,Vommuli
732882de-a262-4b82-9cc4-31acbc2b78ac,Himalayas
b91526d2-17dc-46b9-8638-d04141a96bfb,Fly With Us
80846a02-fb61-4b02-aec0-2e505ba7baed,Overtime (Remixes)
ec4764ee-ec89-4927-8f58-869f54d834f6,Just A Moment
cc4bbd71-d2d3-482d-b7f3-50ba5a140cd2,Late Checkout
d37cbcb1-fe23-40c5-a816-293ca05eecd8,Wanna Know
3732c406-3ca5-4bd8-995b-168bf4a8009a,Heal My Love
f7115c4e-5895-412b-8d7e-9b8636bbab46,Turn Off The Lights (Cloonee Remix)
217bfe99-fd9e-4914-b497-512838794d3f,Can We (Get Back) ?
0a08dc65-027d-4771-bc20-cff27e6aafbb,Amsterdam Dance Eves 2022
b6f88ae3-0059-4261-944f-10e13f1d0c2e,I Was Lovin' You (feat. Dots Per Inch & Ayak) [Remixes]
78728cc1-7801-4883-9337-cc9bb843316d,A Decade of Destruction Vol. 2
0a22c2f0-d1ec-489a-857b-2a5cbe81be56,"Armada - The Remixes 2017, Vol. 2 (The Future House Edition)"
a54ec2dd-7135-419c-9bc5-d3f9b446e1cb,A Snow Capped Romance
44134063-dccb-4f41-b778-c59b60c6dbe0,"My Gravity, Vol. 3"
38494bf5-cfdd-4ffa-b232-fe9ed0e4fed9,Povo Adquirido
5da0751d-ad2a-4e08-be58-19bee08961a6,"Collection of the Best Remixes From: Last Midnight Train, Pt. 1"
d9445564-869b-46ef-9bbd-6392fdbc73c0,Soul de Cristo (feat. Pregador Luo)
6be475e9-7524-4ff2-9998-dba51e0ef383,Me Chama Pelo Nome
f7f16c14-9dd9-4735-9edf-5dfb4d2edce2,Habito no Abrigo
24d9b9d8-c256-4eb4-86e3-d5dccbb0aa4e,Kadoshi Origens: Compromisso
23e6e7ca-bd56-439a-97fd-bd86193f86ce,Pertenço a Ti
cb426bd1-54fc-4d7e-97eb-a1c9be1c123e,RECHARGED
25dec49a-d418-4fac-8be0-f8e9d82d717f,A Beautiful Lie
c14d0854-8c38-41c0-9a32-14ba68bf440a,New Divide (Int'l DMD Maxi)
2dcee4b8-0033-48fa-a8cc-2bef3a5d60dc,Three Days Grace (Expanded Edition)
5e3d31f5-61a2-4288-b1d1-edb1d78b59e4,Phobia (Explicit Version)
1735d9e9-8e05-44e8-9ffc-196139e7ee58,My Darkest Days (Deluxe Edition)
74a7bb97-88f7-4e20-b43e-27ac1e40c912,Three Days Grace
da8a85e9-bfdf-423d-a0c2-13acae43c688,Grave Dancers Union (2022 Remaster)
82298f07-2fac-4bf9-bdfe-9a262b0c79c0,Daughtry
72b21e2b-0623-44a7-a8bd-f780b6be7639,Not Alone
e2cdc99c-1c80-407c-b410-1804d644cd03,The Long Road
33eef86c-4612-431b-b83b-e7c8e50b3ae2,Shallow Bay: The Best Of Breaking Benjamin (Explicit)
7d10c466-942b-4e1d-a36b-4a523144adbc,AMERICA
3e99569e-0f46-4c16-af17-769f7d01512e,Come What(ever) May [10th Anniversary Edition]
24204438-4be6-4450-93e5-a891fca25a61,This Is War
7e196383-12db-4a6b-ac20-c75fb2287606,Jeremy
eff31798-eebe-4e87-b9eb-7de34ecceb6f,Human Clay
1beb76db-fcee-4642-83c7-ff0b3b2b23c8,Backspacer
a609d723-a73c-41e4-bafb-231b8b2e5a76,Wasting Light
6ce661dc-8b86-4f7e-90dd-e0451f4e6afc,Dirt (2022 Remaster)
e541df70-ee5a-48a5-ae36-05f897dc9ed6,Here and Now (Audio Only Version)
585d0e88-903d-4df8-888e-dbfd6a7ba29f,ReAniMate: The CoVeRs eP
acf03cd6-db24-4fe8-a038-8c6f0f35350c,EXPLOSIONS
8ed3d881-0e0f-446a-be08-3ea4d86333c2,Dark Before Dawn
8229d417-088d-4f0d-887a-5f3bfaa10741,Finding Beauty In Negative Spaces (Bonus Track Version)
2c32a207-09de-4e04-8119-e9dca31d234e,All The Right Reasons (15th Anniversary Expanded Edition)
a0d7d1ad-992f-46d9-8964-6d24e8c5618d,2009 Hits
ddee11a6-7642-472b-943e-f4f029677477,Break the Cycle
bdb624f9-98a0-40e7-86a8-ae52db2cf457,Soldiers
03656063-f520-452a-a5c5-69ad7e2370e6,More Than You Think You Are
82efcc7d-5a6e-41ca-8113-8d3ddb43ceaa,Those Days
426826a9-f056-40d1-87ab-21236378d817,Come Clean
10f25cc1-abdb-413d-90e7-cb513eea27a2,"Hints, Allegations & Things Left Unsaid"
7de29209-50f7-4dae-b34b-bd4dd7586f93,No Name Face
f00e18d1-94a0-4f2f-aa29-b10845364dd4,Father's Day 2020
1a40dcd1-92fd-44ad-985c-9199abe2f26c,Bleach
a89b4d91-911a-47f3-b05e-a86ecdd6ff71,Incesticide
3b366c8e-eda8-4e0d-ab5c-0047a835a39d,Them Vs. You Vs. Me (Deluxe Edition)
56ae6e1e-fc39-47a5-8a84-04040724dd74,Trapt
c1b05823-5292-4264-ba5e-d38e30b8bdc4,Celebrity Skin
d5c25056-a0aa-4711-b453-fcd5ae2ba518,Bringing Down The Horse
469db89c-beef-444d-b6aa-8b4a70ad062b,Hybrid Theory (20th Anniversary Edition)
47fb15e6-9936-4dc6-ac80-0f2445d73eaf,Take It To The Limit
aae209b7-1f94-4e1d-8b02-3c2122b8cb33,Hoobastank (20th Anniversary Edition)
cb20fe86-2c23-496c-a51b-8cf3046701b2,One By One (Expanded Edition)
0754f356-d780-4f66-96ce-d6690bccd66c,Purple (2019 Remaster)
43d92e15-2f2a-4358-8437-5371b49bcb18,When Legends Rise
f867e2e1-1bfd-4440-a76b-d2abd7077015,Mellon Collie And The Infinite Sadness (Deluxe Edition)
4e20c3e3-b5c9-4311-8e2e-a2b8d1c59d8a,Sick And Twisted Affair (Deluxe Edition)
03ec0006-1c64-4624-a2c9-975d6e1e070f,Reanimation
92a01d2a-0b6d-4375-86ad-7fc7349153ba,"Halo 2, Vol. 1 (Original Soundtrack)"
ec5a2912-c64a-4274-b827-a66c37f41f0e,San Quentin
b2de9692-0453-4dda-a61b-620b30bbb9c9,The Punisher: The Album
44fd74ba-7441-47e0-b17a-64663d35ef56,Iridescent
7aa42089-a088-450c-a85a-97a43d3c6912,Until We Have Faces
a9354b95-27b9-4ac3-9b98-221e515c6048,Morning View
5455ae73-b454-470d-aca4-f5e042b66bee,The Last Hero
5e055e38-3dc2-4ebb-b936-eba38faa2e89,Minutes to Midnight (Deluxe Edition)
8ff08a57-56e5-4b65-9818-9ff94a104d67,With The Lights Out - Box Set
f52e9012-7e13-4c0d-846f-8daf03717237,Baptized (Deluxe Version)
eca03c2c-8c44-4ecc-8c9e-a9988dab7870,Core
1975b3ce-26af-4ca1-8da0-79653cc069fc,The Only Easy Day Was Yesterday
9c841efa-91b5-4e60-82ae-69e83c32b03e,Wake Up Call
cb137ec8-0ac5-4941-b8ea-ad35b4ba055a,Throwing Copper
39739aa3-7820-4e83-aa7d-1171a5d51354,Third Eye Blind
bb9d4fde-e504-496a-8367-e591e48e8d3b,No Fixed Address
5f9d4450-7e70-4a20-bf20-c8f0a05cccee,Saving Abel
90a8fba9-34e5-4fb7-bd2c-7765f51082b3,Into the Wild Life (Deluxe)
5d35d52c-44a1-4010-a93b-daa07ae7fb84,Pawns & Kings
5f4bcae8-0fd4-4a02-a533-cccd081ccc1c,Siamese Dream (2011 - Remaster)
921cf9bc-e94f-4478-86cf-6a25f75a198f,Grunge!
ef1319bd-4e09-4223-9a4d-67e280b6ad7a,I Don't Care Anymore
93ec1c31-aac1-4086-9d0e-b48e8682f9c1,LOVE LUST FAITH + DREAMS
7723fd28-3473-4924-9d2c-d76e3e7998ae,Title Of Record (Expanded Edition)
cecac08a-b959-4686-96da-5dd96357d360,Anthem For The Underdog (Bonus Track Version)
8b60afe6-e746-4ebc-a4f0-610374abf742,Break The Spell (Expanded Edition)
9a2dd9f5-d921-430f-a901-14b997e82d27,3 Doors Down
3fed82dc-de81-4fd6-a574-10198880ae87,14 Shades of Grey
9cc0b970-a731-465e-b670-7035b6954b74,Leave This Town
506e9fcf-2c23-45d3-8484-24135f7559a6,Who We Are
fa455a1f-b282-4ebd-ac72-1265967bfe6d,00020225
d0893051-0de6-4be6-acd2-33fa87986f07,Life Starts Now
3320243a-cc8b-4ce8-9e2f-d68097b1262c,Sixteen Stone (Remastered)
99ba2ccf-b1e7-4567-835c-4549bc69a796,My Own Prison
bd2bc3cc-6611-4795-b1cb-560f73aac38a,Concrete and Gold
fa86c85a-9b0a-4a1f-b466-a7b5803f510d,The Sound of Madness
bcfaf3fe-d01d-4ef9-9ba6-f51bf322ad43,Temple Of The Dog
ded2e7c7-2a0a-44f7-9d71-6eb0f297378e,Crossfade
b6d32951-521c-4c4f-b2b6-a5f95f6b8a11,Time Of My Life
00bf5a6d-5e72-4ee6-9042-18fd4bd7946c,My Darkest Days
8f93141d-2aa6-4abe-9656-bdf857442185,We Are Not Alone
4997d233-b62b-421c-999b-65cd8024cf30,Smoke & Mirrors (International Version)
aefb3050-462e-446e-a40c-aecf12c0cc42,So Cold EP
2c0e66fa-cc54-4238-a384-062d66ca1a79,Leave a Whisper (Deluxe Edition)
ee198a7b-403b-4c9b-b41b-d194f80f6798,Lightning Bolt
0f35e0cb-31d7-4cdd-8de1-3ae5a0476da7,Disclaimer
4dfa7691-c84e-4230-b8c4-d44b8fa8d4bd,Threat to Survival
b43c32f1-0556-4790-bd8f-b0da9d2c6cc7,Vitalogy
f604b85b-56ef-48b1-bc84-31beff9ef477,Contraband
946a2ad4-8331-4571-a668-e6c60a5d016c,Adelitas Way
24d36669-048f-4202-84db-df45c1578a95,Perdida
736f0a6a-c582-4bb5-9c41-529437d10177,Amaryllis
d35ad68c-9012-44f9-8786-87c3e07f6d76,Yourself or Someone Like You
a6291e9e-6841-4b7e-8ce9-2dd6dd6ccabe,SUNBURN
295f7e75-bbbb-4f1d-8061-917322072dc9,Home School Valedictorian
60749f4b-c4f5-43ff-bbdc-713ef62ffbbf,Vs.
825836f1-e855-4146-89c2-e5051025545d,The Strange Case of...
1ccb69a1-941b-4708-89d9-b26e80a69ccb,The Ultimate ESK8 Metal Album.
a800870a-5ae6-4b58-843d-16fcd85c4c51,WWE Forceable Entry
af642925-3441-4f4e-a447-ce26411865a5,ATTENTION ATTENTION
89031ad5-fe6e-4d62-9d0f-6ac4d0906957,It's Not Over....The Hits So Far
1c57ffad-33f7-4417-8f07-76a158f14da3,30 Seconds To Mars
f486dbe1-9c09-4ed4-89ad-b66697f14957,MTV Unplugged
aeae2b5a-db05-4fc0-ac30-45e32ab270ce,Light Grenades
0273aed6-da5f-43a4-bc5c-900b4aaac6a9,Smoke & Mirrors
1081748f-d903-454e-9b84-bac3af8252ed,Mad Season
e5e8a930-e351-4278-9053-73f1176420c8,Full Circle
28f8a12e-3b71-4522-a55a-b9ad00e5f22f,Hybrid Theory
5001def7-93ff-47f2-8604-626eb7c2b062,Karma and Effect
4b086ca2-21de-40d9-8602-12b4048bd96d,Transit Of Venus
96a97a34-6883-4a87-99fb-83492ed64065,Yield
315e109c-e13a-4187-b471-d6c29392f697,Silver Tongue
32bc7f64-d0e7-4465-b7cb-f83729f467ad,Collective Soul
8e090c1b-d7e3-489a-9b41-31adc01db3fb,"House of Gold & Bones, Part 1"
4b81a3ef-5946-40fc-9426-72f1e4fe1276,Almeria (Deluxe)
6c53b016-218d-41ef-988d-d3df65185733,The Greatest Hits
efb75454-b8ac-45bc-9593-a2443c94c52b,Dressed Up As Life
20e89534-a9bb-49d4-9b80-8ff348c458b7,The Reason (Acoustic) / Right Before Your Eyes
952d10aa-2b76-46dc-bccd-bb987b42cd42,flutter
bfe62d77-4ba6-442d-ae9e-5aca2c548434,Immortal Verses
794654db-d813-4e0e-b130-1fcff953091d,Amends
a9767e36-9d90-41c5-8cb1-dee36b3e7cf9,In This Life
c6abab26-a89e-464b-b276-6409c38d2149,Natural Born Killer/Pink Lullabye
c53bc6bc-b770-4084-b831-d37a9d88e57e,Black Gold: The Best Of Soul Asylum
130c58e0-88e2-42bf-8ad4-611bff71322e,Egypt Central
191f7f66-4d7b-4ade-9b68-ac20c8eca69c,Mister Asylum
a156ea1f-1174-48a6-b91d-647e8a9456bb,Exile on Mainstream (International)
71eef69f-bc95-4650-9329-b2a4867ee4b2,Eye of the Storm (Into The Vortex Remix)
a0185014-f7fc-43f4-8ed3-c88376a196fc,The Best Of Gin Blossoms 20th Century Masters The Millennium Collection
03f325c4-22ef-4e1e-b6c0-905cfd41362e,Isolate And Medicate
3dfdf54a-ee32-41b5-8f91-0a2755f1a49a,Higher Truth
ddb5c907-643c-411c-ac84-696f7bf5ce4c,At Home - Alt Edition
7da2b8cd-044a-48e6-8725-0acb3ea6e84f,Superunknown (20th Anniversary)
13a6eb01-a4b6-4b7a-af91-4a08e0c8a396,"OK, I'M SICK"
3ac90e3b-4fa8-4b60-8c5d-8262bc5aa771,The Autumn Effect
2ac696e3-01ce-49ce-9ecc-3ae4ddb07707,Ether
a7eccb08-a6d1-4ae8-9821-bd65a7464681,End Of Silence
1e4ba186-08a6-43b6-a24d-35371a14e925,Wonder What's Next (Expanded Edition)
b0ded74e-f754-4507-bd3f-23b6e153a67c,How Far We've Come
87348175-244e-4728-a33c-33f8748bd8e9,Somebody That I Used to Know
4b5b352a-6aeb-4db9-9457-4e214f341a51,"Maybe It’s Time (feat. Corey Taylor, Joe Elliott, Brantley Gilbert, Ivan Moody, Slash, AWOLNATION, Tommy Vext)"
21df2f3e-a25d-491f-ba48-c199ab50c777,Live Through This
13af556e-37e2-424a-b8dc-453970bc3e82,Frogstomp (Deluxe Edition) [Remastered]
0025e674-7e8a-4dc3-9dcc-3f0ccadce808,The Illusion of Progress
99d102c1-1231-4c49-8c81-b106af0df592,Sin After Sin
1451a629-f7f2-463c-8c75-1bc5ba7a26ff,Rev
875fb189-4058-4d13-9395-c65ea6c0758b,Soup
8306c1e4-eec1-4ac8-a76b-cb33c834e701,The Matchbox Twenty Collection
3acfd07a-981f-408b-a69a-b39656c8566b,The Studio Album Collection
4d6eb08e-5fc1-4dd6-aefd-8c65ee016e03,The Ultimate Grunge Album Vol.1
fd56152a-c315-465c-8255-7fa66cbef282,Big Rock Ballads
cfa3ba6d-702d-46c8-82bf-4fb42128ebc0,Rock Motivation
c5e7ebcb-c08f-49dd-ad3b-955441f39393,Candlebox
10eeec95-6edb-4a74-b3c5-b7842dc86803,Chris Cornell (Deluxe Edition)
0de714cd-a281-4485-895a-63a444e90f6a,The Lonely Position Of Neutral
e2d1b15f-6402-433c-90c4-833321374e33,Alice In Chains
ef00684a-f9bb-4f8e-ba3d-4a0f94c6bacd,All American Nightmare
ef6baadf-f557-42fc-87d2-c15d6085d7d2,With Arms Wide Open: A Retrospective
1e8721ba-5d06-411d-af50-b1765cf40f9b,Foo Fighters
3def2d9d-5dfb-4cf3-8c19-48b4d6e24046,White Rabbit
8b64e36a-d53b-4af4-9872-671eecab33c9,The Strange Case of... (Deluxe)
9cc4526b-2a5a-4fc9-b675-96f4d7b90d64,The Oracle (Deluxe Edition)
211569ae-c238-4b4f-bbad-dc50388cbb7e,Riot Act
76bffe7c-1ba8-45c0-baed-0c4f5aba52a0,Onyx (Deluxe Edition)
840943de-dbda-492b-a675-732d61e78caa,Earth Is A Black Hole
a0a8e2b0-c623-48e9-8187-2f43f3905ca0,(Rotten Apples) The Smashing Pumpkins Greatest Hits
cc8f9fdd-355e-4b1f-9c0a-298e2a36ddb4,Slip
6cba32e8-bd26-48e6-b4b7-1a0f7319a08b,Kudos to You!
8047d131-c135-4d3c-b555-19d82f4ba410,The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition
08127344-ad6c-443c-9ae0-8ff6701b61f7,These Are the Good Times People
6565627b-dfb2-4f01-95e8-fbb07dc4d2e9,Badmotorfinger (25th Anniversary Remaster)
88347e3c-2efb-48bb-9069-955bbb2c509d,Rockklassiker
7466ea3b-8ac2-4fc7-a8ec-13a472a13e7a,The Boy Who Died Wolf
369a1e53-81ee-49d9-8c91-dce286ed8f73,Pearl Jam
afa05e93-da1b-425d-aa69-631e9f0fc987,Acoustic Back Porch Jam
07ca6ce4-ee2e-4e34-b251-739a676a46dc,One More Light Live
72b90942-8533-4271-8afe-a11854969caa,No One Sings Like You Anymore
93b93250-3c6f-4be6-88e5-8d2b938ff425,One Thing Remains
1b9da965-1eaa-46df-b12b-d1c9b462d118,Life Turns Electric (BonusTrack Version)
fd025a0a-1e9b-477f-b2b5-1f7265635440,Scars & Souvenirs (Special Edition)
d8190c1f-4e9d-43e1-a9d4-a589f72b6320,Feeding The Wolves
7def8e99-dcac-4fb5-a327-46f5578d0e56,Eve 6
54e874aa-4916-433e-99fb-7e1cd6e05c0d,Fortress
c7e14621-cc30-4962-995e-90b842179995,Villains
2358aafd-8772-4fa8-bbb5-4d51f4c0165d,Naveed
0a1bd919-7990-4dff-9c86-7bc6b1055636,Hell Below / Stars Above
cd4e09ba-8b5c-48f5-96a6-f4c62a96a58a,North (Deluxe Edition)
c267657c-aa0d-4882-82c7-26b9c2f480b6,Red Hands Black Deeds
4f37d4f9-e29b-4a36-b24e-0b462498c90d,Dosage
8a07d1f6-0038-47ff-8173-a81e7a140bd7,Live On Two Legs
25673a2c-8465-4eae-a58d-e44acca190f0,Rhino Hi-Five: Better Than Ezra
1e2f9b4c-7970-4c30-b1fd-b68eed466baa,Folklore and Superstition
ab1b3f08-29d7-4948-a2a2-0e11fe4718bc,Somewhere in the Stratosphere
34b45233-d2aa-4d2f-9055-83e1b1f02663,Heavy (feat. Kiiara)
fe1c6b48-963c-4cf9-9312-f115e95c70de,A Modern Way of Living With The Truth
6376576b-8257-467d-93ef-bfdf2085976c,Foiled For The Last Time
1b4f7d94-2495-4dfe-87fa-eaa339bdf49d,Live to Rise
0847db18-429f-4f42-b174-6edbeb02d0be,Dearly Beloved
9d9751c4-cac2-45cd-88a9-3417b9540914,The Heroin Diaries Soundtrack
6074c302-723e-4bc0-905b-c806ce6b28fa,No Code
e620458e-15be-4a45-8bd4-0cad9316a8b6,Tangerine
2ff7bd08-21ce-417a-b7b7-05635d98f9ec,One Step Closer (100 gecs Reanimation)
110e5c39-fe2f-4266-81f4-8061ddd4fcd3,Unstable
a9fb1b1b-800a-468a-8367-bbfc98d3135e,The Things We Think We're Missing
8ca2c959-71b1-4bba-99e3-b9d290eeae26,The Best Of - Volume One
29994aa3-5196-4ec2-a169-053e22c6a952,Collected: 1996-2005
dc8deb5e-5769-44c3-b63e-c9423c021f26,Nothing's Shocking
df081ebb-8e2a-4f25-b401-13db2df419a3,Short Bus
9c7fae73-086c-418c-aa8b-5c5d3484ebd2,Horrorscope
25961f26-fafe-4e13-9c0a-b363dc9013b7,Throwback Songs
3ff2cf4b-d93f-4d04-94d7-9ddf54e513b8,Heavy
2921015c-4d90-40b7-8ea3-063d3091928f,Against The Wall (Acoustic Version)
33bb2ee1-5d37-4bd6-a936-cbe1648384c2,Waiting for the End
12a20590-e210-4681-ac86-44a745e66dae,Hydrograd
83d77ed1-7049-4242-91c1-202d769af2ca,AB III
9515ca29-583b-43d5-90c5-5d9534769dd6,"Live 8 (Live, July 2005)"
cb561c0a-5e06-4e07-9dbd-91b52cc80e31,Connect
0c83b39d-e9dc-409a-8f8e-5531ae8e617c,Dysfunction
50975095-5cf9-488e-a425-e1dae09ab359,Phenomenon Of Life
fecc6dba-778c-426f-8fd7-c0c597213468,"Lunch, Recess & Detention"
058104e1-1c73-4323-b13f-6e5f0900430f,AB III (Special Edition)
7ad530b2-6706-4551-ab31-92fd3bc60b3c,Medicine At Midnight
ad526fa4-2768-45db-8076-0da5e2112413,LIFERS
03814542-ec4f-4a39-bc35-e18feeaa1316,Jane's Addiction (Live)
4ac15d07-de10-488c-a535-de48e9d2b1e2,Temple Of The Dog (Deluxe Edition)
d69e9966-94c3-4de3-af49-85d7b8808531,Black Gives Way To Blue
ab07b064-32f2-45e4-ba57-71d1d2bad2da,The Devil In Our Wake (Radio Edit)
7afbd781-9759-4a1b-96cc-353e0e2e6f00,Essential 90's
dea963f0-1ba5-45a2-a4e6-532c450ce1df,Sparkle And Fade
7725361a-0a81-4fbc-ade8-ce4d0be235d3,Nevermind (30th Anniversary Super Deluxe)
7f05969e-3fef-4037-b811-11919aa1503d,Transformers - The Album
a0feb76b-5607-4546-a0e1-fa05e20a5897,Transformers: Dark of the Moon - The Album
c2d7de75-8aa2-4713-aae0-1960e0bee7d2,Welcome to the Fall
d75c6e17-3f53-41e6-9fb1-57bede936649,Audio Secrecy (Special Edition)
87121254-adfc-428d-8016-7556c91a350e,As Good As Dead
a2400cb0-6caf-48b0-89e0-51fcef32ab0c,Gone (Deluxe Edition)
4a91fb66-110c-446d-9250-ec27dfc1c954,This Is How The World Ends
74b1219d-4664-42ae-81b7-9cd45894b207,Ashes of Soma
74edaa16-6732-490d-a09a-a68adc449e66,William Shakespeare's Romeo & Juliet
5e0423df-d6ad-4ade-931c-7bb6f84ba7cb,Live At The Paradiso Amsterdam
2d4fb737-660f-42eb-86c0-a9d49d59ee7e,Attention Please
091d3d4c-6460-48e7-a67d-50bc6b794ca7,CYR
75de7ecf-845e-4320-82e5-2062f0499e2f,Neon Ballroom
766c2d27-7dc0-4738-a601-ccdf571ef1bc,Best Of Live
c01a62fd-9375-448a-852c-9fb00d2ce252,15
ef747ebc-70cf-4699-b183-2d9a7a63a480,So Much For The Afterglow
3edc095b-054f-4b75-bf08-484f957a889b,Head For The Door
56224487-4885-4cda-bab7-c90846dbb303,One More Light (Steve Aoki Chester Forever Remix)
ec49a08b-eeb2-46e9-b8ba-c11041746786,The Heroin Diaries Soundtrack: 10th Anniversary Edition
18f84c18-2c63-47e7-a1a0-328c78a54a5c,Singles - Original Motion Picture Soundtrack
41ef4764-fa35-4c19-89dd-fb50c52cd654,12 Stones
8401d44d-56ea-4864-8bbe-6852499f8fd0,Hunted
66d6fa99-880b-4e08-a39b-d86d1aa9043f,Feeding The Wolves (Deluxe Version)
8580b4f3-0058-400a-8c3b-e77f9f0412ca,Pollen
ba12e4a4-13e1-40e8-98ec-dcd7594fba86,Heavy Is The Crown
c0342b87-b9ea-4fea-95fe-22895b8d69e1,Saturation (Strange Love)
e86abd2e-2607-420b-bc04-3c0d5ca781e1,Penitent Cheers
7ee33b39-356a-4b21-94d4-bd7f5e100953,New Miserable Experience
edcb18fb-8918-4478-9e21-53f267766da2,Aeroplane Flies High (Deluxe Edition)
